order_id,date,year,month_num,month_name,category,product,region,channel,quantity,unit_price,revenue,cost,profit
3033,2024-03-18,2024,3,Mar 2024,Clothing,Jeans,East,In-Store,3,71,213,132,81
3034,2024-03-18,2024,3,Mar 2024,Home & Garden,Wall Clock,Central,Online,1,62,62,25,37
3035,2024-03-19,2024,3,Mar 2024,Food & Beverage,Coffee Beans,North,Mobile App,4,16,64,28,36
3036,2024-03-19,2024,3,Mar 2024,Food & Beverage,Green Tea,East,Mobile App,4,20,80,47,33
3037,2024-03-19,2024,3,Mar 2024,Food & Beverage,Smoothie,West,Online,4,14,56,32,24
3038,2024-03-19,2024,3,Mar 2024,Food & Beverage,Smoothie,South,Online,5,21,105,49,56
3039,2024-03-19,2024,3,Mar 2024,Electronics,Laptop,North,Online,1,629,629,261,368
3040,2024-03-19,2024,3,Mar 2024,Electronics,Tablet,Central,Mobile App,2,452,904,555,349
3041,2024-03-19,2024,3,Mar 2024,Sports,Dumbbells,North,Online,3,40,120,57,63
3042,2024-03-20,2024,3,Mar 2024,Clothing,Sneakers,South,Mobile App,5,67,335,150,185
3043,2024-03-20,2024,3,Mar 2024,Home & Garden,Wall Clock,South,Mobile App,3,36,108,57,51
3044,2024-03-20,2024,3,Mar 2024,Home & Garden,Wall Clock,East,Online,2,52,104,65,39
3045,2024-03-20,2024,3,Mar 2024,Electronics,Laptop,Central,Online,4,475,1900,780,1120
3046,2024-03-20,2024,3,Mar 2024,Home & Garden,Plant Pot,East,Online,2,33,66,39,27
3047,2024-03-20,2024,3,Mar 2024,Electronics,Smartphone,Central,Online,3,729,2187,1187,1000
3048,2024-03-20,2024,3,Mar 2024,Sports,Water Bottle,North,Online,2,42,84,42,42
3049,2024-03-21,2024,3,Mar 2024,Clothing,T-Shirt,North,In-Store,1,84,84,49,35
3050,2024-03-21,2024,3,Mar 2024,Sports,Dumbbells,East,In-Store,2,43,86,55,31
3051,2024-03-21,2024,3,Mar 2024,Food & Beverage,Protein Bar,West,Mobile App,1,14,14,6,8
3052,2024-03-21,2024,3,Mar 2024,Food & Beverage,Energy Drink,South,Online,2,16,32,13,19
3053,2024-03-21,2024,3,Mar 2024,Food & Beverage,Green Tea,East,In-Store,1,18,18,11,7
3054,2024-03-21,2024,3,Mar 2024,Sports,Water Bottle,East,Mobile App,1,51,51,28,23
3055,2024-03-21,2024,3,Mar 2024,Home & Garden,Pillow Set,North,Online,2,40,80,40,40
3056,2024-03-22,2024,3,Mar 2024,Clothing,Jeans,South,Online,5,83,415,225,190
3057,2024-03-22,2024,3,Mar 2024,Food & Beverage,Coffee Beans,East,In-Store,4,21,84,49,35
3058,2024-03-22,2024,3,Mar 2024,Food & Beverage,Smoothie,North,Mobile App,4,18,72,42,30
3059,2024-03-22,2024,3,Mar 2024,Food & Beverage,Protein Bar,North,Online,4,21,84,52,32
3060,2024-03-22,2024,3,Mar 2024,Clothing,T-Shirt,East,In-Store,1,61,61,30,31
3061,2024-03-22,2024,3,Mar 2024,Food & Beverage,Protein Bar,East,Mobile App,4,21,84,39,45
3062,2024-03-22,2024,3,Mar 2024,Clothing,Sneakers,North,Online,1,75,75,41,34
3063,2024-03-23,2024,3,Mar 2024,Food & Beverage,Green Tea,East,Online,5,11,55,27,28
3064,2024-03-23,2024,3,Mar 2024,Sports,Dumbbells,South,In-Store,2,49,98,53,45
3065,2024-03-23,2024,3,Mar 2024,Sports,Yoga Mat,North,Online,2,38,76,38,38
3066,2024-03-23,2024,3,Mar 2024,Clothing,Sneakers,North,In-Store,1,64,64,28,36
3067,2024-03-23,2024,3,Mar 2024,Sports,Jump Rope,East,Online,1,40,40,20,20
3068,2024-03-23,2024,3,Mar 2024,Clothing,Sneakers,East,Mobile App,5,49,245,140,105
3069,2024-03-24,2024,3,Mar 2024,Sports,Running Shoes,East,Mobile App,4,37,148,88,60
3070,2024-03-24,2024,3,Mar 2024,Sports,Water Bottle,South,Online,5,47,235,122,113
3071,2024-03-24,2024,3,Mar 2024,Clothing,Dress,North,Online,2,42,84,37,47
3072,2024-03-24,2024,3,Mar 2024,Home & Garden,Plant Pot,West,In-Store,2,41,82,41,41
3073,2024-03-24,2024,3,Mar 2024,Sports,Dumbbells,South,Online,4,24,96,57,39
3074,2024-03-24,2024,3,Mar 2024,Food & Beverage,Green Tea,South,In-Store,2,15,30,15,15
3075,2024-03-24,2024,3,Mar 2024,Home & Garden,Rug,North,Online,1,57,57,32,25
3076,2024-03-25,2024,3,Mar 2024,Clothing,Jacket,West,Online,2,80,160,84,76
3077,2024-03-25,2024,3,Mar 2024,Home & Garden,Wall Clock,North,Online,3,65,195,89,106
3078,2024-03-25,2024,3,Mar 2024,Electronics,Headphones,South,Online,4,593,2372,1420,952
3079,2024-03-25,2024,3,Mar 2024,Electronics,Monitor,East,Online,4,451,1804,759,1045
3080,2024-03-25,2024,3,Mar 2024,Sports,Dumbbells,North,In-Store,4,50,200,106,94
3081,2024-03-25,2024,3,Mar 2024,Sports,Dumbbells,North,In-Store,3,46,138,62,76
3082,2024-03-25,2024,3,Mar 2024,Food & Beverage,Green Tea,East,In-Store,5,17,85,35,50
3083,2024-03-26,2024,3,Mar 2024,Home & Garden,Plant Pot,West,Online,1,56,56,29,27
3084,2024-03-26,2024,3,Mar 2024,Electronics,Headphones,West,Online,4,719,2876,1509,1367
3085,2024-03-26,2024,3,Mar 2024,Sports,Water Bottle,North,Online,2,44,88,50,38
3086,2024-03-26,2024,3,Mar 2024,Home & Garden,LED Lamp,East,Online,1,44,44,25,19
3087,2024-03-26,2024,3,Mar 2024,Sports,Dumbbells,North,In-Store,2,44,88,51,37
3088,2024-03-26,2024,3,Mar 2024,Sports,Dumbbells,East,In-Store,1,25,25,12,13
3089,2024-03-26,2024,3,Mar 2024,Electronics,Laptop,South,Online,1,504,504,281,223
3090,2024-03-27,2024,3,Mar 2024,Electronics,Laptop,East,In-Store,2,512,1024,557,467
3091,2024-03-27,2024,3,Mar 2024,Sports,Jump Rope,North,Online,2,29,58,29,29
3092,2024-03-27,2024,3,Mar 2024,Clothing,Jacket,Central,Mobile App,1,43,43,23,20
3093,2024-03-27,2024,3,Mar 2024,Sports,Running Shoes,West,Mobile App,4,28,112,71,41
3094,2024-03-27,2024,3,Mar 2024,Sports,Water Bottle,North,Online,2,42,84,37,47
3095,2024-03-27,2024,3,Mar 2024,Food & Beverage,Protein Bar,East,In-Store,3,20,60,37,23
3096,2024-03-27,2024,3,Mar 2024,Food & Beverage,Coffee Beans,East,In-Store,3,22,66,27,39
3097,2024-03-28,2024,3,Mar 2024,Food & Beverage,Energy Drink,West,Online,1,14,14,6,8
3098,2024-03-28,2024,3,Mar 2024,Clothing,Sneakers,North,Mobile App,5,70,350,165,185
3099,2024-03-28,2024,3,Mar 2024,Clothing,T-Shirt,Central,In-Store,1,86,86,47,39
3100,2024-03-28,2024,3,Mar 2024,Sports,Running Shoes,South,In-Store,1,29,29,12,17
3101,2024-03-28,2024,3,Mar 2024,Food & Beverage,Protein Bar,Central,In-Store,4,19,76,47,29
3102,2024-03-28,2024,3,Mar 2024,Clothing,Jacket,South,Online,4,78,312,189,123
3103,2024-03-28,2024,3,Mar 2024,Electronics,Tablet,South,Online,5,385,1925,1083,842
3104,2024-03-29,2024,3,Mar 2024,Sports,Dumbbells,North,Online,5,48,240,123,117
3105,2024-03-29,2024,3,Mar 2024,Home & Garden,Rug,South,Online,5,60,300,189,111
3106,2024-03-29,2024,3,Mar 2024,Sports,Water Bottle,East,Mobile App,5,25,125,75,50
3107,2024-03-29,2024,3,Mar 2024,Home & Garden,Pillow Set,South,Online,5,34,170,89,81
3108,2024-03-29,2024,3,Mar 2024,Food & Beverage,Green Tea,South,Mobile App,1,11,11,6,5
3109,2024-03-29,2024,3,Mar 2024,Home & Garden,Pillow Set,West,Mobile App,1,43,43,23,20
3110,2024-03-30,2024,3,Mar 2024,Food & Beverage,Coffee Beans,West,Mobile App,3,16,48,26,22
3111,2024-03-30,2024,3,Mar 2024,Electronics,Tablet,North,Online,3,562,1686,813,873
3112,2024-03-30,2024,3,Mar 2024,Home & Garden,LED Lamp,North,Online,2,41,82,42,40
3113,2024-03-30,2024,3,Mar 2024,Sports,Running Shoes,East,Online,1,50,50,20,30
3114,2024-03-30,2024,3,Mar 2024,Food & Beverage,Green Tea,West,Mobile App,5,14,70,34,36
3115,2024-03-30,2024,3,Mar 2024,Sports,Yoga Mat,Central,Mobile App,2,25,50,28,22
3116,2024-03-30,2024,3,Mar 2024,Clothing,Jeans,North,Online,4,56,224,142,82
3117,2024-03-31,2024,3,Mar 2024,Food & Beverage,Energy Drink,North,Online,1,16,16,10,6
3118,2024-03-31,2024,3,Mar 2024,Home & Garden,Rug,West,In-Store,3,46,138,74,64
3119,2024-03-31,2024,3,Mar 2024,Food & Beverage,Coffee Beans,West,Online,1,13,13,7,6
3120,2024-03-31,2024,3,Mar 2024,Sports,Water Bottle,East,Mobile App,1,28,28,12,16
3121,2024-03-31,2024,3,Mar 2024,Electronics,Monitor,West,Mobile App,1,677,677,388,289
3122,2024-03-31,2024,3,Mar 2024,Food & Beverage,Green Tea,South,In-Store,1,22,22,9,13
3123,2024-03-31,2024,3,Mar 2024,Home & Garden,Pillow Set,Central,In-Store,4,43,172,81,91
3124,2024-04-01,2024,4,Apr 2024,Clothing,Jeans,South,In-Store,3,60,180,102,78
3125,2024-04-01,2024,4,Apr 2024,Electronics,Monitor,South,Online,1,597,597,285,312
3126,2024-04-01,2024,4,Apr 2024,Clothing,Jacket,South,Mobile App,4,76,304,125,179
3127,2024-04-01,2024,4,Apr 2024,Food & Beverage,Green Tea,North,Mobile App,2,15,30,18,12
3128,2024-04-01,2024,4,Apr 2024,Sports,Dumbbells,South,Online,1,49,49,23,26
3129,2024-04-01,2024,4,Apr 2024,Sports,Water Bottle,North,Online,4,40,160,66,94
3130,2024-04-01,2024,4,Apr 2024,Home & Garden,Pillow Set,West,Online,5,47,235,98,137
3131,2024-04-02,2024,4,Apr 2024,Sports,Yoga Mat,Central,Mobile App,2,42,84,38,46
3132,2024-04-02,2024,4,Apr 2024,Electronics,Laptop,Central,Online,3,731,2193,974,1219
3133,2024-04-02,2024,4,Apr 2024,Sports,Water Bottle,South,In-Store,1,46,46,27,19
3134,2024-04-02,2024,4,Apr 2024,Home & Garden,Rug,Central,Online,1,32,32,15,17
3135,2024-04-02,2024,4,Apr 2024,Food & Beverage,Protein Bar,North,Mobile App,4,14,56,33,23
3136,2024-04-02,2024,4,Apr 2024,Food & Beverage,Coffee Beans,West,In-Store,3,16,48,21,27
3137,2024-04-02,2024,4,Apr 2024,Sports,Yoga Mat,South,Online,5,33,165,86,79
3138,2024-04-03,2024,4,Apr 2024,Clothing,Sneakers,East,Online,2,75,150,85,65
3139,2024-04-03,2024,4,Apr 2024,Food & Beverage,Smoothie,Central,Online,3,20,60,33,27
3140,2024-04-03,2024,4,Apr 2024,Sports,Jump Rope,Central,In-Store,1,44,44,24,20
3141,2024-04-03,2024,4,Apr 2024,Home & Garden,Wall Clock,South,In-Store,4,67,268,169,99
3142,2024-04-03,2024,4,Apr 2024,Sports,Yoga Mat,Central,Online,5,32,160,73,87
3143,2024-04-03,2024,4,Apr 2024,Food & Beverage,Protein Bar,Central,Online,4,20,80,41,39
3144,2024-04-03,2024,4,Apr 2024,Home & Garden,Plant Pot,East,Online,2,59,118,73,45
3145,2024-04-04,2024,4,Apr 2024,Sports,Jump Rope,North,Mobile App,3,34,102,42,60
3146,2024-04-04,2024,4,Apr 2024,Electronics,Laptop,South,Online,4,643,2572,1064,1508
3147,2024-04-04,2024,4,Apr 2024,Home & Garden,LED Lamp,South,Mobile App,4,35,140,64,76
3148,2024-04-04,2024,4,Apr 2024,Electronics,Headphones,East,In-Store,1,665,665,371,294
3149,2024-04-04,2024,4,Apr 2024,Clothing,T-Shirt,East,In-Store,4,67,268,124,144
3150,2024-04-04,2024,4,Apr 2024,Home & Garden,Wall Clock,North,Online,5,42,210,93,117
3151,2024-04-04,2024,4,Apr 2024,Electronics,Headphones,West,Online,3,612,1836,944,892
3152,2024-04-05,2024,4,Apr 2024,Food & Beverage,Energy Drink,South,In-Store,2,18,36,19,17
3153,2024-04-05,2024,4,Apr 2024,Food & Beverage,Energy Drink,Central,Online,4,13,52,24,28
3154,2024-04-05,2024,4,Apr 2024,Clothing,Sneakers,North,Online,5,43,215,102,113
3155,2024-04-05,2024,4,Apr 2024,Home & Garden,Plant Pot,South,Mobile App,2,47,94,52,42
3156,2024-04-05,2024,4,Apr 2024,Home & Garden,Rug,North,Online,5,52,260,165,95
3157,2024-04-05,2024,4,Apr 2024,Home & Garden,Pillow Set,West,Online,4,63,252,143,109
3158,2024-04-06,2024,4,Apr 2024,Clothing,Jeans,South,In-Store,4,86,344,204,140
3159,2024-04-06,2024,4,Apr 2024,Home & Garden,Rug,Central,Mobile App,3,50,150,73,77
3160,2024-04-06,2024,4,Apr 2024,Food & Beverage,Coffee Beans,South,Online,1,19,19,8,11
3161,2024-04-06,2024,4,Apr 2024,Electronics,Tablet,North,In-Store,5,525,2625,1348,1277
3162,2024-04-06,2024,4,Apr 2024,Food & Beverage,Protein Bar,West,In-Store,1,19,19,11,8
3163,2024-04-06,2024,4,Apr 2024,Food & Beverage,Green Tea,North,Mobile App,1,12,12,6,6
3164,2024-04-06,2024,4,Apr 2024,Electronics,Monitor,North,Online,2,498,996,609,387
3165,2024-04-07,2024,4,Apr 2024,Food & Beverage,Smoothie,East,Mobile App,2,18,36,23,13
3166,2024-04-07,2024,4,Apr 2024,Clothing,Jeans,North,Online,5,42,210,87,123
3167,2024-04-07,2024,4,Apr 2024,Electronics,Laptop,West,Online,1,638,638,262,376
3168,2024-04-07,2024,4,Apr 2024,Food & Beverage,Green Tea,Central,Online,3,20,60,26,34
3169,2024-04-07,2024,4,Apr 2024,Sports,Dumbbells,East,Online,1,35,35,17,18
3170,2024-04-07,2024,4,Apr 2024,Food & Beverage,Energy Drink,North,In-Store,2,15,30,12,18
3171,2024-04-07,2024,4,Apr 2024,Clothing,Jacket,South,In-Store,1,82,82,50,32
3172,2024-04-08,2024,4,Apr 2024,Home & Garden,Rug,East,Online,4,59,236,95,141
3173,2024-04-08,2024,4,Apr 2024,Food & Beverage,Protein Bar,West,Online,4,13,52,24,28
3174,2024-04-08,2024,4,Apr 2024,Home & Garden,Rug,South,Online,3,43,129,57,72
3175,2024-04-08,2024,4,Apr 2024,Sports,Jump Rope,West,Online,5,43,215,136,79
3176,2024-04-08,2024,4,Apr 2024,Food & Beverage,Smoothie,South,Online,1,17,17,9,8
3177,2024-04-08,2024,4,Apr 2024,Electronics,Laptop,Central,Online,4,414,1656,1039,617
3178,2024-04-08,2024,4,Apr 2024,Home & Garden,Rug,West,Online,5,42,210,135,75
3179,2024-04-09,2024,4,Apr 2024,Sports,Water Bottle,South,Online,4,49,196,102,94
3180,2024-04-09,2024,4,Apr 2024,Electronics,Tablet,West,Mobile App,5,625,3125,1433,1692
3181,2024-04-09,2024,4,Apr 2024,Electronics,Headphones,East,Online,5,744,3720,1668,2052
3182,2024-04-09,2024,4,Apr 2024,Electronics,Monitor,West,Online,4,656,2624,1195,1429
3183,2024-04-09,2024,4,Apr 2024,Electronics,Monitor,West,Online,2,726,1452,838,614
3184,2024-04-09,2024,4,Apr 2024,Food & Beverage,Protein Bar,South,Online,5,13,65,26,39
3185,2024-04-09,2024,4,Apr 2024,Food & Beverage,Coffee Beans,West,In-Store,1,19,19,7,12
3186,2024-04-10,2024,4,Apr 2024,Food & Beverage,Green Tea,Central,Mobile App,4,10,40,22,18
3187,2024-04-10,2024,4,Apr 2024,Sports,Jump Rope,North,In-Store,2,43,86,48,38
3188,2024-04-10,2024,4,Apr 2024,Sports,Dumbbells,East,In-Store,4,37,148,83,65
3189,2024-04-10,2024,4,Apr 2024,Sports,Yoga Mat,South,Online,3,34,102,50,52
3190,2024-04-10,2024,4,Apr 2024,Clothing,Jacket,West,Online,1,83,83,49,34
3191,2024-04-10,2024,4,Apr 2024,Sports,Running Shoes,West,In-Store,3,48,144,76,68
3192,2024-04-10,2024,4,Apr 2024,Food & Beverage,Smoothie,West,Mobile App,5,10,50,21,29
3193,2024-04-11,2024,4,Apr 2024,Food & Beverage,Green Tea,East,Mobile App,5,17,85,50,35
3194,2024-04-11,2024,4,Apr 2024,Clothing,Jeans,North,Online,3,59,177,112,65
3195,2024-04-11,2024,4,Apr 2024,Clothing,Jacket,Central,Online,3,61,183,75,108
3196,2024-04-11,2024,4,Apr 2024,Sports,Water Bottle,Central,Online,5,47,235,116,119
3197,2024-04-11,2024,4,Apr 2024,Home & Garden,LED Lamp,South,Online,2,42,84,43,41
3198,2024-04-11,2024,4,Apr 2024,Clothing,T-Shirt,North,Mobile App,1,87,87,37,50
3199,2024-04-12,2024,4,Apr 2024,Electronics,Laptop,North,Online,4,421,1684,1038,646
3200,2024-04-12,2024,4,Apr 2024,Food & Beverage,Smoothie,East,Online,3,18,54,25,29
3201,2024-04-12,2024,4,Apr 2024,Electronics,Monitor,West,Mobile App,1,618,618,368,250
3202,2024-04-12,2024,4,Apr 2024,Food & Beverage,Energy Drink,North,Online,4,13,52,29,23
3203,2024-04-12,2024,4,Apr 2024,Food & Beverage,Coffee Beans,West,Online,4,14,56,30,26
3204,2024-04-12,2024,4,Apr 2024,Clothing,T-Shirt,East,Online,3,82,246,110,136
3205,2024-04-12,2024,4,Apr 2024,Clothing,T-Shirt,South,Online,2,78,156,71,85
3206,2024-04-13,2024,4,Apr 2024,Electronics,Laptop,South,Online,2,481,962,396,566
3207,2024-04-13,2024,4,Apr 2024,Food & Beverage,Green Tea,West,In-Store,1,16,16,7,9
3208,2024-04-13,2024,4,Apr 2024,Electronics,Smartphone,West,In-Store,1,374,374,181,193
3209,2024-04-13,2024,4,Apr 2024,Home & Garden,LED Lamp,North,In-Store,5,39,195,118,77
3210,2024-04-13,2024,4,Apr 2024,Electronics,Tablet,East,In-Store,2,544,1088,534,554
3211,2024-04-13,2024,4,Apr 2024,Sports,Running Shoes,South,Mobile App,1,26,26,15,11
3212,2024-04-13,2024,4,Apr 2024,Electronics,Laptop,North,Online,5,687,3435,1751,1684
3213,2024-04-14,2024,4,Apr 2024,Sports,Yoga Mat,Central,Mobile App,4,44,176,104,72
3214,2024-04-14,2024,4,Apr 2024,Sports,Jump Rope,North,Online,1,50,50,32,18
3215,2024-04-14,2024,4,Apr 2024,Sports,Jump Rope,West,Online,5,43,215,98,117
3216,2024-04-14,2024,4,Apr 2024,Home & Garden,Wall Clock,Central,Online,2,65,130,80,50
3217,2024-04-14,2024,4,Apr 2024,Electronics,Laptop,North,Online,4,571,2284,1268,1016
3218,2024-04-14,2024,4,Apr 2024,Electronics,Tablet,East,Mobile App,1,590,590,356,234
3219,2024-04-14,2024,4,Apr 2024,Home & Garden,Pillow Set,South,Online,2,66,132,74,58
3220,2024-04-15,2024,4,Apr 2024,Food & Beverage,Protein Bar,Central,Online,4,18,72,36,36
3221,2024-04-15,2024,4,Apr 2024,Clothing,T-Shirt,East,In-Store,3,43,129,58,71
3222,2024-04-15,2024,4,Apr 2024,Electronics,Headphones,North,Online,2,639,1278,533,745
3223,2024-04-15,2024,4,Apr 2024,Clothing,T-Shirt,West,Mobile App,3,85,255,136,119
3224,2024-04-15,2024,4,Apr 2024,Home & Garden,Rug,West,Mobile App,1,60,60,38,22
3225,2024-04-15,2024,4,Apr 2024,Food & Beverage,Energy Drink,East,Online,5,17,85,49,36
3226,2024-04-15,2024,4,Apr 2024,Food & Beverage,Smoothie,West,Online,1,18,18,8,10
3227,2024-04-16,2024,4,Apr 2024,Food & Beverage,Protein Bar,South,Online,2,22,44,26,18
3228,2024-04-16,2024,4,Apr 2024,Home & Garden,Rug,East,Online,3,34,102,60,42
3229,2024-04-16,2024,4,Apr 2024,Sports,Yoga Mat,East,Online,3,43,129,60,69
3230,2024-04-16,2024,4,Apr 2024,Sports,Jump Rope,West,Online,4,32,128,51,77
3231,2024-04-16,2024,4,Apr 2024,Clothing,T-Shirt,East,In-Store,1,72,72,30,42
3232,2024-04-16,2024,4,Apr 2024,Sports,Dumbbells,North,Online,1,41,41,25,16
3233,2024-04-16,2024,4,Apr 2024,Sports,Jump Rope,Central,Online,2,28,56,34,22
3234,2024-04-17,2024,4,Apr 2024,Food & Beverage,Energy Drink,Central,Online,3,12,36,17,19
3235,2024-04-17,2024,4,Apr 2024,Food & Beverage,Energy Drink,West,In-Store,2,17,34,16,18
3236,2024-04-17,2024,4,Apr 2024,Clothing,Sneakers,South,Online,2,48,96,57,39
3237,2024-04-17,2024,4,Apr 2024,Electronics,Monitor,South,Online,3,456,1368,867,501
3238,2024-04-17,2024,4,Apr 2024,Clothing,Dress,West,Online,2,82,164,97,67
3239,2024-04-17,2024,4,Apr 2024,Clothing,Dress,West,Online,3,57,171,94,77
3240,2024-04-17,2024,4,Apr 2024,Home & Garden,Plant Pot,East,Online,2,49,98,45,53
3241,2024-04-18,2024,4,Apr 2024,Home & Garden,LED Lamp,South,Mobile App,5,65,325,172,153
3242,2024-04-18,2024,4,Apr 2024,Clothing,Sneakers,Central,In-Store,2,52,104,47,57
3243,2024-04-18,2024,4,Apr 2024,Clothing,T-Shirt,West,In-Store,2,60,120,72,48
3244,2024-04-18,2024,4,Apr 2024,Clothing,Sneakers,Central,Mobile App,5,71,355,176,179
3245,2024-04-18,2024,4,Apr 2024,Sports,Yoga Mat,Central,In-Store,1,45,45,27,18
3246,2024-04-18,2024,4,Apr 2024,Home & Garden,Rug,South,In-Store,3,63,189,93,96
3247,2024-04-19,2024,4,Apr 2024,Clothing,Sneakers,Central,Online,4,85,340,206,134
3248,2024-04-19,2024,4,Apr 2024,Food & Beverage,Smoothie,East,In-Store,5,19,95,45,50
3249,2024-04-19,2024,4,Apr 2024,Food & Beverage,Energy Drink,East,Online,1,13,13,6,7
3250,2024-04-19,2024,4,Apr 2024,Sports,Running Shoes,South,Online,2,25,50,27,23
3251,2024-04-19,2024,4,Apr 2024,Sports,Yoga Mat,East,Online,1,35,35,14,21
3252,2024-04-19,2024,4,Apr 2024,Electronics,Headphones,West,In-Store,5,406,2030,1293,737
3253,2024-04-19,2024,4,Apr 2024,Electronics,Laptop,South,Online,2,634,1268,689,579
3254,2024-04-20,2024,4,Apr 2024,Electronics,Smartphone,Central,In-Store,1,614,614,323,291
3255,2024-04-20,2024,4,Apr 2024,Sports,Water Bottle,West,In-Store,4,25,100,60,40
3256,2024-04-20,2024,4,Apr 2024,Sports,Dumbbells,South,Online,3,47,141,86,55
3257,2024-04-20,2024,4,Apr 2024,Sports,Dumbbells,Central,Online,3,31,93,49,44
3258,2024-04-20,2024,4,Apr 2024,Food & Beverage,Coffee Beans,Central,Online,5,15,75,47,28
3259,2024-04-20,2024,4,Apr 2024,Sports,Running Shoes,Central,Online,2,43,86,35,51
3260,2024-04-20,2024,4,Apr 2024,Food & Beverage,Smoothie,Central,In-Store,2,15,30,12,18
3261,2024-04-21,2024,4,Apr 2024,Electronics,Laptop,Central,In-Store,3,526,1578,866,712
3262,2024-04-21,2024,4,Apr 2024,Electronics,Monitor,South,Online,1,376,376,183,193
3263,2024-04-21,2024,4,Apr 2024,Electronics,Smartphone,East,Mobile App,2,510,1020,526,494
3264,2024-04-21,2024,4,Apr 2024,Clothing,Dress,Central,Mobile App,4,78,312,150,162
3265,2024-04-21,2024,4,Apr 2024,Clothing,Jacket,West,Online,4,85,340,170,170
3266,2024-04-21,2024,4,Apr 2024,Home & Garden,Plant Pot,South,In-Store,2,46,92,55,37
3267,2024-04-21,2024,4,Apr 2024,Home & Garden,Pillow Set,North,Online,2,46,92,50,42
3268,2024-04-22,2024,4,Apr 2024,Home & Garden,Pillow Set,East,In-Store,3,56,168,109,59
3269,2024-04-22,2024,4,Apr 2024,Clothing,T-Shirt,West,Online,5,87,435,259,176
3270,2024-04-22,2024,4,Apr 2024,Clothing,Jacket,Central,In-Store,3,54,162,75,87
3271,2024-04-22,2024,4,Apr 2024,Home & Garden,Wall Clock,South,Online,5,47,235,109,126
3272,2024-04-22,2024,4,Apr 2024,Home & Garden,Wall Clock,South,Mobile App,4,60,240,116,124
3273,2024-04-22,2024,4,Apr 2024,Sports,Water Bottle,Central,Online,5,41,205,125,80
3274,2024-04-22,2024,4,Apr 2024,Home & Garden,Rug,West,Online,3,35,105,42,63
3275,2024-04-23,2024,4,Apr 2024,Sports,Running Shoes,South,Online,2,42,84,38,46
3276,2024-04-23,2024,4,Apr 2024,Food & Beverage,Coffee Beans,East,In-Store,5,12,60,37,23
3277,2024-04-23,2024,4,Apr 2024,Clothing,T-Shirt,West,In-Store,3,66,198,110,88
3278,2024-04-23,2024,4,Apr 2024,Home & Garden,Rug,Central,Mobile App,4,50,200,91,109
3279,2024-04-23,2024,4,Apr 2024,Clothing,T-Shirt,West,Mobile App,5,84,420,191,229
3280,2024-04-23,2024,4,Apr 2024,Clothing,Sneakers,West,In-Store,4,64,256,157,99
3281,2024-04-23,2024,4,Apr 2024,Clothing,Jacket,North,Online,4,55,220,137,83
3282,2024-04-24,2024,4,Apr 2024,Food & Beverage,Coffee Beans,Central,Online,1,13,13,6,7
3283,2024-04-24,2024,4,Apr 2024,Electronics,Laptop,East,Mobile App,5,699,3495,1765,1730
3284,2024-04-24,2024,4,Apr 2024,Home & Garden,LED Lamp,Central,Mobile App,3,37,111,67,44
3285,2024-04-24,2024,4,Apr 2024,Electronics,Smartphone,North,Online,5,520,2600,1541,1059
3286,2024-04-24,2024,4,Apr 2024,Electronics,Smartphone,Central,In-Store,5,424,2120,1279,841
3287,2024-04-24,2024,4,Apr 2024,Electronics,Headphones,Central,In-Store,4,659,2636,1396,1240
3288,2024-04-24,2024,4,Apr 2024,Clothing,Sneakers,East,In-Store,4,64,256,160,96
3289,2024-04-25,2024,4,Apr 2024,Sports,Water Bottle,North,Mobile App,4,34,136,65,71
3290,2024-04-25,2024,4,Apr 2024,Clothing,Sneakers,Central,Online,4,59,236,103,133
3291,2024-04-25,2024,4,Apr 2024,Clothing,Jacket,Central,Mobile App,3,82,246,141,105
3292,2024-04-25,2024,4,Apr 2024,Electronics,Headphones,South,Online,2,571,1142,610,532
3293,2024-04-25,2024,4,Apr 2024,Clothing,Jeans,Central,Online,1,76,76,46,30
3294,2024-04-25,2024,4,Apr 2024,Electronics,Laptop,East,Online,4,708,2832,1190,1642
3295,2024-04-26,2024,4,Apr 2024,Sports,Jump Rope,South,In-Store,4,49,196,119,77
3296,2024-04-26,2024,4,Apr 2024,Home & Garden,Rug,North,In-Store,1,43,43,20,23
3297,2024-04-26,2024,4,Apr 2024,Electronics,Laptop,West,In-Store,4,730,2920,1646,1274
3298,2024-04-26,2024,4,Apr 2024,Sports,Dumbbells,East,In-Store,2,25,50,20,30
